plz_postleitzahl	gemeinde_name	gemeinde_name_mit_kanton	gemeinde_name_mit_kanton2	gemeinde_id_bfs	kanton_name	kanton_name_kurz	kanton_id_bfs	record_count
1374	Chavornay	Chavornay (VD)	Chavornay/VD	5749	Vaud	VD	22	1
1375	Penthéréaz	Penthéréaz (VD)	Penthéréaz/VD	5531	Vaud	VD	22	1
1376	Goumoëns	Goumoëns (VD)	Goumoëns/VD	5541	Vaud	VD	22	1
1377	Oulens-sous-Echallens	Oulens-sous-Echallens (VD)	Oulens-sous-Echallens/VD	5529	Vaud	VD	22	1
1400	Cheseaux-Noréaz	Cheseaux-Noréaz (VD)	Cheseaux-Noréaz/VD	5909	Vaud	VD	22	1
1400	Yverdon-les-Bains	Yverdon-les-Bains (VD)	Yverdon-les-Bains/VD	5938	Vaud	VD	22	1
1401	Yverdon-les-Bains	Yverdon-les-Bains (VD)	Yverdon-les-Bains/VD	5938	Vaud	VD	22	1
1404	Cuarny	Cuarny (VD)	Cuarny/VD	5911	Vaud	VD	22	1
1404	Villars-Epeney	Villars-Epeney (VD)	Villars-Epeney/VD	5935	Vaud	VD	22	1
1405	Pomy	Pomy (VD)	Pomy/VD	5926	Vaud	VD	22	1
1406	Cronay	Cronay (VD)	Cronay/VD	5910	Vaud	VD	22	1
1407	Bioley-Magnoux	Bioley-Magnoux (VD)	Bioley-Magnoux/VD	5903	Vaud	VD	22	1
1407	Donneloye	Donneloye (VD)	Donneloye/VD	5913	Vaud	VD	22	1
1408	Donneloye	Donneloye (VD)	Donneloye/VD	5913	Vaud	VD	22	1
1409	Montanaire	Montanaire (VD)	Montanaire/VD	5693	Vaud	VD	22	1
1410	Montanaire	Montanaire (VD)	Montanaire/VD	5693	Vaud	VD	22	1
1410	Prévondavaux	Prévondavaux (FR)	Prévondavaux/FR	2038	Fribourg	FR	10	1
1412	Ursins	Ursins (VD)	Ursins/VD	5932	Vaud	VD	22	1
1412	Valeyres-sous-Ursins	Valeyres-sous-Ursins (VD)	Valeyres-sous-Ursins/VD	5934	Vaud	VD	22	1
1413	Orzens	Orzens (VD)	Orzens/VD	5925	Vaud	VD	22	1
1415	Démoret	Démoret (VD)	Démoret/VD	5912	Vaud	VD	22	1
1415	Molondin	Molondin (VD)	Molondin/VD	5921	Vaud	VD	22	1
1416	Pailly	Pailly (VD)	Pailly/VD	5530	Vaud	VD	22	1
1417	Essertines-sur-Yverdon	Essertines-sur-Yverdon (VD)	Essertines-sur-Yverdon/VD	5520	Vaud	VD	22	1
1418	Vuarrens	Vuarrens (VD)	Vuarrens/VD	5539	Vaud	VD	22	1
1420	Fiez	Fiez (VD)	Fiez/VD	5556	Vaud	VD	22	1
1421	Fontaines-sur-Grandson	Fontaines-sur-Grandson (VD)	Fontaines-sur-Grandson/VD	5557	Vaud	VD	22	1
1421	Grandevent	Grandevent (VD)	Grandevent/VD	5560	Vaud	VD	22	1
1422	Grandson	Grandson (VD)	Grandson/VD	5561	Vaud	VD	22	1
1423	Tévenon	Tévenon (VD)	Tévenon/VD	5571	Vaud	VD	22	1
1424	Champagne	Champagne (VD)	Champagne/VD	5553	Vaud	VD	22	1
1425	Onnens (VD)	Onnens (VD)	Onnens/VD	5565	Vaud	VD	22	1
1426	Concise	Concise (VD)	Concise/VD	5554	Vaud	VD	22	1
1426	Corcelles-près-Concise	Corcelles-près-Concise (VD)	Corcelles-près-Concise/VD	5555	Vaud	VD	22	1
1427	Bonvillars	Bonvillars (VD)	Bonvillars/VD	5551	Vaud	VD	22	1
1428	Mutrux	Mutrux (VD)	Mutrux/VD	5563	Vaud	VD	22	1
1428	Provence	Provence (VD)	Provence/VD	5566	Vaud	VD	22	1
1429	Giez	Giez (VD)	Giez/VD	5559	Vaud	VD	22	1
1430	Orges	Orges (VD)	Orges/VD	5924	Vaud	VD	22	1
1431	Novalles	Novalles (VD)	Novalles/VD	5564	Vaud	VD	22	1
1431	Vugelles-La Mothe	Vugelles-La Mothe (VD)	Vugelles-La Mothe/VD	5937	Vaud	VD	22	1
1432	Belmont-sur-Yverdon	Belmont-sur-Yverdon (VD)	Belmont-sur-Yverdon/VD	5902	Vaud	VD	22	1
1432	Yverdon-les-Bains	Yverdon-les-Bains (VD)	Yverdon-les-Bains/VD	5938	Vaud	VD	22	1
1433	Suchy	Suchy (VD)	Suchy/VD	5929	Vaud	VD	22	1
1434	Ependes (VD)	Ependes (VD)	Ependes/VD	5914	Vaud	VD	22	1
1435	Chavornay	Chavornay (VD)	Chavornay/VD	5749	Vaud	VD	22	1
1436	Chamblon	Chamblon (VD)	Chamblon/VD	5904	Vaud	VD	22	1
1436	Treycovagnes	Treycovagnes (VD)	Treycovagnes/VD	5931	Vaud	VD	22	1
1437	Suscévaz	Suscévaz (VD)	Suscévaz/VD	5930	Vaud	VD	22	1
1438	Mathod	Mathod (VD)	Mathod/VD	5919	Vaud	VD	22	1
1439	Rances	Rances (VD)	Rances/VD	5760	Vaud	VD	22	1
1440	Montagny-près-Yverdon	Montagny-près-Yverdon (VD)	Montagny-près-Yverdon/VD	5922	Vaud	VD	22	1
1441	Valeyres-sous-Montagny	Valeyres-sous-Montagny (VD)	Valeyres-sous-Montagny/VD	5933	Vaud	VD	22	1
1442	Montagny-près-Yverdon	Montagny-près-Yverdon (VD)	Montagny-près-Yverdon/VD	5922	Vaud	VD	22	1
1443	Champvent	Champvent (VD)	Champvent/VD	5905	Vaud	VD	22	1
1445	Vuiteboeuf	Vuiteboeuf (VD)	Vuiteboeuf/VD	5766	Vaud	VD	22	1
1446	Baulmes	Baulmes (VD)	Baulmes/VD	5745	Vaud	VD	22	1
1450	Sainte-Croix	Sainte-Croix (VD)	Sainte-Croix/VD	5568	Vaud	VD	22	1
1452	Bullet	Bullet (VD)	Bullet/VD	5552	Vaud	VD	22	1
1453	Bullet	Bullet (VD)	Bullet/VD	5552	Vaud	VD	22	1
1453	Mauborget	Mauborget (VD)	Mauborget/VD	5562	Vaud	VD	22	1
1454	Sainte-Croix	Sainte-Croix (VD)	Sainte-Croix/VD	5568	Vaud	VD	22	1
1462	Yvonand	Yvonand (VD)	Yvonand/VD	5939	Vaud	VD	22	1
1463	Rovray	Rovray (VD)	Rovray/VD	5928	Vaud	VD	22	1
1464	Chavannes-le-Chêne	Chavannes-le-Chêne (VD)	Chavannes-le-Chêne/VD	5907	Vaud	VD	22	1
1464	Chêne-Pâquier	Chêne-Pâquier (VD)	Chêne-Pâquier/VD	5908	Vaud	VD	22	1
1468	Cheyres-Châbles	Cheyres-Châbles (FR)	Cheyres-Châbles/FR	2055	Fribourg	FR	10	1
1470	Estavayer	Estavayer (FR)	Estavayer/FR	2054	Fribourg	FR	10	1
1470	Lully (FR)	Lully (FR)	Lully/FR	2025	Fribourg	FR	10	1
1473	Châtillon (FR)	Châtillon (FR)	Châtillon/FR	2008	Fribourg	FR	10	1
1473	Estavayer	Estavayer (FR)	Estavayer/FR	2054	Fribourg	FR	10	1
1474	Cheyres-Châbles	Cheyres-Châbles (FR)	Cheyres-Châbles/FR	2055	Fribourg	FR	10	1
1475	Estavayer	Estavayer (FR)	Estavayer/FR	2054	Fribourg	FR	10	1
1482	Cugy (FR)	Cugy (FR)	Cugy/FR	2011	Fribourg	FR	10	1
1483	Cugy (FR)	Cugy (FR)	Cugy/FR	2011	Fribourg	FR	10	1
1483	Les Montets	Les Montets (FR)	Les Montets/FR	2050	Fribourg	FR	10	1
1484	Les Montets	Les Montets (FR)	Les Montets/FR	2050	Fribourg	FR	10	1
1485	Nuvilly	Nuvilly (FR)	Nuvilly/FR	2035	Fribourg	FR	10	1
1486	Estavayer	Estavayer (FR)	Estavayer/FR	2054	Fribourg	FR	10	1
1489	Estavayer	Estavayer (FR)	Estavayer/FR	2054	Fribourg	FR	10	1
1509	Vucherens	Vucherens (VD)	Vucherens/VD	5692	Vaud	VD	22	1
1510	Moudon	Moudon (VD)	Moudon/VD	5678	Vaud	VD	22	1
1510	Syens	Syens (VD)	Syens/VD	5688	Vaud	VD	22	1
1512	Chavannes-sur-Moudon	Chavannes-sur-Moudon (VD)	Chavannes-sur-Moudon/VD	5665	Vaud	VD	22	1
1513	Hermenches	Hermenches (VD)	Hermenches/VD	5673	Vaud	VD	22	1
1513	Rossenges	Rossenges (VD)	Rossenges/VD	5684	Vaud	VD	22	1
1514	Bussy-sur-Moudon	Bussy-sur-Moudon (VD)	Bussy-sur-Moudon/VD	5663	Vaud	VD	22	1
1515	Montanaire	Montanaire (VD)	Montanaire/VD	5693	Vaud	VD	22	1
1515	Villars-le-Comte	Villars-le-Comte (VD)	Villars-le-Comte/VD	5690	Vaud	VD	22	1
1521	Curtilles	Curtilles (VD)	Curtilles/VD	5669	Vaud	VD	22	1
1522	Lucens	Lucens (VD)	Lucens/VD	5675	Vaud	VD	22	1
1523	Valbroye	Valbroye (VD)	Valbroye/VD	5831	Vaud	VD	22	1
1524	Valbroye	Valbroye (VD)	Valbroye/VD	5831	Vaud	VD	22	1
1525	Henniez	Henniez (VD)	Henniez/VD	5819	Vaud	VD	22	1
1525	Valbroye	Valbroye (VD)	Valbroye/VD	5831	Vaud	VD	22	1
1526	Lucens	Lucens (VD)	Lucens/VD	5675	Vaud	VD	22	1
1527	Surpierre	Surpierre (FR)	Surpierre/FR	2044	Fribourg	FR	10	1
1528	Surpierre	Surpierre (FR)	Surpierre/FR	2044	Fribourg	FR	10	1
1529	Surpierre	Surpierre (FR)	Surpierre/FR	2044	Fribourg	FR	10	1
1530	Payerne	Payerne (VD)	Payerne/VD	5822	Vaud	VD	22	1
1532	Fétigny	Fétigny (FR)	Fétigny/FR	2016	Fribourg	FR	10	1
1533	Ménières	Ménières (FR)	Ménières/FR	2027	Fribourg	FR	10	1
1534	Surpierre	Surpierre (FR)	Surpierre/FR	2044	Fribourg	FR	10	1
1534	Valbroye	Valbroye (VD)	Valbroye/VD	5831	Vaud	VD	22	1
1535	Valbroye	Valbroye (VD)	Valbroye/VD	5831	Vaud	VD	22	1
1536	Valbroye	Valbroye (VD)	Valbroye/VD	5831	Vaud	VD	22	1
1537	Champtauroz	Champtauroz (VD)	Champtauroz/VD	5812	Vaud	VD	22	1
1538	Treytorrens (Payerne)	Treytorrens (Payerne) (VD)	Treytorrens (Payerne)/VD	5828	Vaud	VD	22	1
1541	Estavayer	Estavayer (FR)	Estavayer/FR	2054	Fribourg	FR	10	1
1541	Sévaz	Sévaz (FR)	Sévaz/FR	2043	Fribourg	FR	10	1
1542	Estavayer	Estavayer (FR)	Estavayer/FR	2054	Fribourg	FR	10	1
1543	Grandcour	Grandcour (VD)	Grandcour/VD	5817	Vaud	VD	22	1
1544	Gletterens	Gletterens (FR)	Gletterens/FR	2022	Fribourg	FR	10	1
1545	Chevroux	Chevroux (VD)	Chevroux/VD	5813	Vaud	VD	22	1
1551	Payerne	Payerne (VD)	Payerne/VD	5822	Vaud	VD	22	1
1552	Trey	Trey (VD)	Trey/VD	5827	Vaud	VD	22	1
1553	Châtonnaye	Châtonnaye (FR)	Châtonnaye/FR	2068	Fribourg	FR	10	1
1554	Villarzel	Villarzel (VD)	Villarzel/VD	5830	Vaud	VD	22	1
1555	Villarzel	Villarzel (VD)	Villarzel/VD	5830	Vaud	VD	22	1
1562	Corcelles-près-Payerne	Corcelles-près-Payerne (VD)	Corcelles-près-Payerne/VD	5816	Vaud	VD	22	1
1563	Belmont-Broye	Belmont-Broye (FR)	Belmont-Broye/FR	2053	Fribourg	FR	10	1
1564	Belmont-Broye	Belmont-Broye (FR)	Belmont-Broye/FR	2053	Fribourg	FR	10	1
1565	Missy	Missy (VD)	Missy/VD	5821	Vaud	VD	22	1
1565	Vallon	Vallon (FR)	Vallon/FR	2045	Fribourg	FR	10	1
1566	Saint-Aubin (FR)	Saint-Aubin (FR)	Saint-Aubin/FR	2041	Fribourg	FR	10	1
1567	Delley-Portalban	Delley-Portalban (FR)	Delley-Portalban/FR	2051	Fribourg	FR	10	1
1568	Delley-Portalban	Delley-Portalban (FR)	Delley-Portalban/FR	2051	Fribourg	FR	10	1
1580	Avenches	Avenches (VD)	Avenches/VD	5451	Vaud	VD	22	1
1583	Courtepin	Courtepin (FR)	Courtepin/FR	2254	Fribourg	FR	10	1
1584	Vully-les-Lacs	Vully-les-Lacs (VD)	Vully-les-Lacs/VD	5464	Vaud	VD	22	1
1585	Vully-les-Lacs	Vully-les-Lacs (VD)	Vully-les-Lacs/VD	5464	Vaud	VD	22	1
1586	Vully-les-Lacs	Vully-les-Lacs (VD)	Vully-les-Lacs/VD	5464	Vaud	VD	22	1
1587	Vully-les-Lacs	Vully-les-Lacs (VD)	Vully-les-Lacs/VD	5464	Vaud	VD	22	1
1588	Cudrefin	Cudrefin (VD)	Cudrefin/VD	5456	Vaud	VD	22	1
1589	Vully-les-Lacs	Vully-les-Lacs (VD)	Vully-les-Lacs/VD	5464	Vaud	VD	22	1
1595	Faoug	Faoug (VD)	Faoug/VD	5458	Vaud	VD	22	1
1595	Murten	Murten (FR)	Murten/FR	2275	Fribourg	FR	10	1
1607	Oron	Oron (VD)	Oron/VD	5805	Vaud	VD	22	1
1608	Chapelle (Glâne)	Chapelle (Glâne) (FR)	Chapelle (Glâne)/FR	2066	Fribourg	FR	10	1
1608	Oron	Oron (VD)	Oron/VD	5805	Vaud	VD	22	1
1609	Saint-Martin (FR)	Saint-Martin (FR)	Saint-Martin/FR	2335	Fribourg	FR	10	1
1610	Oron	Oron (VD)	Oron/VD	5805	Vaud	VD	22	1
1611	La Verrerie	La Verrerie (FR)	La Verrerie/FR	2338	Fribourg	FR	10	1
1612	Oron	Oron (VD)	Oron/VD	5805	Vaud	VD	22	1
1613	Maracon	Maracon (VD)	Maracon/VD	5790	Vaud	VD	22	1
1614	Granges (Veveyse)	Granges (Veveyse) (FR)	Granges (Veveyse)/FR	2328	Fribourg	FR	10	1
1615	Bossonnens	Bossonnens (FR)	Bossonnens/FR	2323	Fribourg	FR	10	1
1616	Attalens	Attalens (FR)	Attalens/FR	2321	Fribourg	FR	10	1
1617	Attalens	Attalens (FR)	Attalens/FR	2321	Fribourg	FR	10	1
1617	Remaufens	Remaufens (FR)	Remaufens/FR	2333	Fribourg	FR	10	1
1618	Châtel-Saint-Denis	Châtel-Saint-Denis (FR)	Châtel-Saint-Denis/FR	2325	Fribourg	FR	10	1
1619	Châtel-Saint-Denis	Châtel-Saint-Denis (FR)	Châtel-Saint-Denis/FR	2325	Fribourg	FR	10	1
1623	Semsales	Semsales (FR)	Semsales/FR	2336	Fribourg	FR	10	1
1624	La Verrerie	La Verrerie (FR)	La Verrerie/FR	2338	Fribourg	FR	10	1
1625	Sâles	Sâles (FR)	Sâles/FR	2152	Fribourg	FR	10	1
1626	Sâles	Sâles (FR)	Sâles/FR	2152	Fribourg	FR	10	1
1627	Vaulruz	Vaulruz (FR)	Vaulruz/FR	2155	Fribourg	FR	10	1
1628	Vuadens	Vuadens (FR)	Vuadens/FR	2160	Fribourg	FR	10	1
1630	Bulle	Bulle (FR)	Bulle/FR	2125	Fribourg	FR	10	1
1631	Bulle	Bulle (FR)	Bulle/FR	2125	Fribourg	FR	10	1
1632	Riaz	Riaz (FR)	Riaz/FR	2148	Fribourg	FR	10	1
1633	Marsens	Marsens (FR)	Marsens/FR	2140	Fribourg	FR	10	1
1634	La Roche	La Roche (FR)	La Roche/FR	2149	Fribourg	FR	10	1
1635	Bulle	Bulle (FR)	Bulle/FR	2125	Fribourg	FR	10	1
1636	Broc	Broc (FR)	Broc/FR	2124	Fribourg	FR	10	1
1637	Val-de-Charmey	Val-de-Charmey (FR)	Val-de-Charmey/FR	2163	Fribourg	FR	10	1
1638	Morlon	Morlon (FR)	Morlon/FR	2143	Fribourg	FR	10	1
1642	Sorens	Sorens (FR)	Sorens/FR	2153	Fribourg	FR	10	1
1643	Pont-en-Ogoz	Pont-en-Ogoz (FR)	Pont-en-Ogoz/FR	2122	Fribourg	FR	10	1
1644	Pont-en-Ogoz	Pont-en-Ogoz (FR)	Pont-en-Ogoz/FR	2122	Fribourg	FR	10	1
1645	Pont-en-Ogoz	Pont-en-Ogoz (FR)	Pont-en-Ogoz/FR	2122	Fribourg	FR	10	1
1646	Echarlens	Echarlens (FR)	Echarlens/FR	2131	Fribourg	FR	10	1
1647	Corbières	Corbières (FR)	Corbières/FR	2129	Fribourg	FR	10	1
1648	Hauteville	Hauteville (FR)	Hauteville/FR	2137	Fribourg	FR	10	1
1649	Pont-la-Ville	Pont-la-Ville (FR)	Pont-la-Ville/FR	2147	Fribourg	FR	10	1
1651	Corbières	Corbières (FR)	Corbières/FR	2129	Fribourg	FR	10	1
1652	Botterens	Botterens (FR)	Botterens/FR	2123	Fribourg	FR	10	1
1653	Châtel-sur-Montsalvens	Châtel-sur-Montsalvens (FR)	Châtel-sur-Montsalvens/FR	2128	Fribourg	FR	10	1
1653	Crésuz	Crésuz (FR)	Crésuz/FR	2130	Fribourg	FR	10	1
1654	Val-de-Charmey	Val-de-Charmey (FR)	Val-de-Charmey/FR	2163	Fribourg	FR	10	1
1656	Jaun	Jaun (FR)	Jaun/FR	2138	Fribourg	FR	10	1
1657	Saanen	Saanen (BE)	Saanen/BE	843	Bern	BE	2	1
1658	Rossinière	Rossinière (VD)	Rossinière/VD	5842	Vaud	VD	22	1
1659	Rougemont	Rougemont (VD)	Rougemont/VD	5843	Vaud	VD	22	1
1660	Château-d'Oex	Château-d'Oex (VD)	Château-d'Oex/VD	5841	Vaud	VD	22	1
1661	Le Pâquier (FR)	Le Pâquier (FR)	Le Pâquier/FR	2145	Fribourg	FR	10	1
1663	Gruyères	Gruyères (FR)	Gruyères/FR	2135	Fribourg	FR	10	1
1665	Bas-Intyamon	Bas-Intyamon (FR)	Bas-Intyamon/FR	2162	Fribourg	FR	10	1
1666	Bas-Intyamon	Bas-Intyamon (FR)	Bas-Intyamon/FR	2162	Fribourg	FR	10	1
1666	Grandvillard	Grandvillard (FR)	Grandvillard/FR	2134	Fribourg	FR	10	1
1667	Bas-Intyamon	Bas-Intyamon (FR)	Bas-Intyamon/FR	2162	Fribourg	FR	10	1
1669	Haut-Intyamon	Haut-Intyamon (FR)	Haut-Intyamon/FR	2121	Fribourg	FR	10	1
1670	Ursy	Ursy (FR)	Ursy/FR	2102	Fribourg	FR	10	1
1673	Auboranges	Auboranges (FR)	Auboranges/FR	2061	Fribourg	FR	10	1
1673	Ecublens (FR)	Ecublens (FR)	Ecublens/FR	2072	Fribourg	FR	10	1
1673	Rue	Rue (FR)	Rue/FR	2097	Fribourg	FR	10	1
1674	Montet (Glâne)	Montet (Glâne) (FR)	Montet (Glâne)/FR	2089	Fribourg	FR	10	1
1674	Ursy	Ursy (FR)	Ursy/FR	2102	Fribourg	FR	10	1
1675	Rue	Rue (FR)	Rue/FR	2097	Fribourg	FR	10	1
1675	Ursy	Ursy (FR)	Ursy/FR	2102	Fribourg	FR	10	1
1676	Siviriez	Siviriez (FR)	Siviriez/FR	2099	Fribourg	FR	10	1
1677	Siviriez	Siviriez (FR)	Siviriez/FR	2099	Fribourg	FR	10	1
1678	Siviriez	Siviriez (FR)	Siviriez/FR	2099	Fribourg	FR	10	1
1679	Siviriez	Siviriez (FR)	Siviriez/FR	2099	Fribourg	FR	10	1
1680	Mézières (FR)	Mézières (FR)	Mézières/FR	2087	Fribourg	FR	10	1
1680	Romont (FR)	Romont (FR)	Romont/FR	2096	Fribourg	FR	10	1
1681	Billens-Hennens	Billens-Hennens (FR)	Billens-Hennens/FR	2063	Fribourg	FR	10	1
1682	Dompierre (VD)	Dompierre (VD)	Dompierre/VD	5671	Vaud	VD	22	1
1682	Lovatens	Lovatens (VD)	Lovatens/VD	5674	Vaud	VD	22	1
1682	Prévonloup	Prévonloup (VD)	Prévonloup/VD	5683	Vaud	VD	22	1
1682	Valbroye	Valbroye (VD)	Valbroye/VD	5831	Vaud	VD	22	1
1683	Lucens	Lucens (VD)	Lucens/VD	5675	Vaud	VD	22	1
1684	Mézières (FR)	Mézières (FR)	Mézières/FR	2087	Fribourg	FR	10	1
1685	Vuisternens-devant-Romont	Vuisternens-devant-Romont (FR)	Vuisternens-devant-Romont/FR	2113	Fribourg	FR	10	1
1686	Grangettes	Grangettes (FR)	Grangettes/FR	2079	Fribourg	FR	10	1
1686	Vuisternens-devant-Romont	Vuisternens-devant-Romont (FR)	Vuisternens-devant-Romont/FR	2113	Fribourg	FR	10	1
1687	Vuisternens-devant-Romont	Vuisternens-devant-Romont (FR)	Vuisternens-devant-Romont/FR	2113	Fribourg	FR	10	1
1688	Vuisternens-devant-Romont	Vuisternens-devant-Romont (FR)	Vuisternens-devant-Romont/FR	2113	Fribourg	FR	10	1
1689	Le Châtelard	Le Châtelard (FR)	Le Châtelard/FR	2067	Fribourg	FR	10	1
1690	Villaz	Villaz (FR)	Villaz/FR	2117	Fribourg	FR	10	1
1691	Villaz	Villaz (FR)	Villaz/FR	2117	Fribourg	FR	10	1
1692	Massonnens	Massonnens (FR)	Massonnens/FR	2086	Fribourg	FR	10	1
1694	Villorsonnens	Villorsonnens (FR)	Villorsonnens/FR	2114	Fribourg	FR	10	1
1695	Gibloux	Gibloux (FR)	Gibloux/FR	2236	Fribourg	FR	10	1
1696	Gibloux	Gibloux (FR)	Gibloux/FR	2236	Fribourg	FR	10	1
1697	Vuisternens-devant-Romont	Vuisternens-devant-Romont (FR)	Vuisternens-devant-Romont/FR	2113	Fribourg	FR	10	1
1699	Le Flon	Le Flon (FR)	Le Flon/FR	2337	Fribourg	FR	10	1
1700	Fribourg	Fribourg (FR)	Fribourg/FR	2196	Fribourg	FR	10	1
1701	Fribourg	Fribourg (FR)	Fribourg/FR	2196	Fribourg	FR	10	1
1702	Fribourg	Fribourg (FR)	Fribourg/FR	2196	Fribourg	FR	10	1
1704	Fribourg	Fribourg (FR)	Fribourg/FR	2196	Fribourg	FR	10	1
1707	Fribourg	Fribourg (FR)	Fribourg/FR	2196	Fribourg	FR	10	1
1708	Fribourg	Fribourg (FR)	Fribourg/FR	2196	Fribourg	FR	10	1
1709	Fribourg	Fribourg (FR)	Fribourg/FR	2196	Fribourg	FR	10	1
1712	Tafers	Tafers (FR)	Tafers/FR	2306	Fribourg	FR	10	1
1713	Tafers	Tafers (FR)	Tafers/FR	2306	Fribourg	FR	10	1
1714	Heitenried	Heitenried (FR)	Heitenried/FR	2296	Fribourg	FR	10	1
1715	Tafers	Tafers (FR)	Tafers/FR	2306	Fribourg	FR	10	1
1716	Plaffeien	Plaffeien (FR)	Plaffeien/FR	2299	Fribourg	FR	10	1
1717	St. Ursen	St. Ursen (FR)	St. Ursen/FR	2304	Fribourg	FR	10	1
1718	Rechthalten	Rechthalten (FR)	Rechthalten/FR	2301	Fribourg	FR	10	1
1719	Brünisried	Brünisried (FR)	Brünisried/FR	2292	Fribourg	FR	10	1
1719	Plaffeien	Plaffeien (FR)	Plaffeien/FR	2299	Fribourg	FR	10	1
1720	Corminboeuf	Corminboeuf (FR)	Corminboeuf/FR	2183	Fribourg	FR	10	1
1721	Misery-Courtion	Misery-Courtion (FR)	Misery-Courtion/FR	2272	Fribourg	FR	10	1
1722	Fribourg	Fribourg (FR)	Fribourg/FR	2196	Fribourg	FR	10	1
1723	Marly	Marly (FR)	Marly/FR	2206	Fribourg	FR	10	1
1723	Pierrafortscha	Pierrafortscha (FR)	Pierrafortscha/FR	2216	Fribourg	FR	10	1
1723	Villarsel-sur-Marly	Villarsel-sur-Marly (FR)	Villarsel-sur-Marly/FR	2230	Fribourg	FR	10	1
1724	Bois-d'Amont	Bois-d'Amont (FR)	Bois-d'Amont/FR	2238	Fribourg	FR	10	1
1724	Ferpicloz	Ferpicloz (FR)	Ferpicloz/FR	2194	Fribourg	FR	10	1
1724	Le Mouret	Le Mouret (FR)	Le Mouret/FR	2220	Fribourg	FR	10	1
1725	Hauterive (FR)	Hauterive (FR)	Hauterive/FR	2233	Fribourg	FR	10	1
1726	Gibloux	Gibloux (FR)	Gibloux/FR	2236	Fribourg	FR	10	1
1727	Gibloux	Gibloux (FR)	Gibloux/FR	2236	Fribourg	FR	10	1
1728	Gibloux	Gibloux (FR)	Gibloux/FR	2236	Fribourg	FR	10	1
1730	Hauterive (FR)	Hauterive (FR)	Hauterive/FR	2233	Fribourg	FR	10	1
1731	Bois-d'Amont	Bois-d'Amont (FR)	Bois-d'Amont/FR	2238	Fribourg	FR	10	1
1732	Bois-d'Amont	Bois-d'Amont (FR)	Bois-d'Amont/FR	2238	Fribourg	FR	10	1
1733	Treyvaux	Treyvaux (FR)	Treyvaux/FR	2226	Fribourg	FR	10	1
1734	Tentlingen	Tentlingen (FR)	Tentlingen/FR	2307	Fribourg	FR	10	1
1735	Giffers	Giffers (FR)	Giffers/FR	2294	Fribourg	FR	10	1
1736	St. Silvester	St. Silvester (FR)	St. Silvester/FR	2303	Fribourg	FR	10	1
1737	Plasselb	Plasselb (FR)	Plasselb/FR	2300	Fribourg	FR	10	1
1738	Guggisberg	Guggisberg (BE)	Guggisberg/BE	852	Bern	BE	2	1
1740	Neyruz (FR)	Neyruz (FR)	Neyruz/FR	2211	Fribourg	FR	10	1
1741	Cottens (FR)	Cottens (FR)	Cottens/FR	2186	Fribourg	FR	10	1
1742	Autigny	Autigny (FR)	Autigny/FR	2173	Fribourg	FR	10	1
1744	Chénens	Chénens (FR)	Chénens/FR	2177	Fribourg	FR	10	1
1745	La Brillaz	La Brillaz (FR)	La Brillaz/FR	2234	Fribourg	FR	10	1
1746	Prez	Prez (FR)	Prez/FR	2237	Fribourg	FR	10	1
1747	Prez	Prez (FR)	Prez/FR	2237	Fribourg	FR	10	1
1748	Torny	Torny (FR)	Torny/FR	2115	Fribourg	FR	10	1
1749	Torny	Torny (FR)	Torny/FR	2115	Fribourg	FR	10	1
1752	Villars-sur-Glâne	Villars-sur-Glâne (FR)	Villars-sur-Glâne/FR	2228	Fribourg	FR	10	1
1753	Matran	Matran (FR)	Matran/FR	2208	Fribourg	FR	10	1
1754	Avry	Avry (FR)	Avry/FR	2174	Fribourg	FR	10	1
1756	La Brillaz	La Brillaz (FR)	La Brillaz/FR	2234	Fribourg	FR	10	1
1757	Prez	Prez (FR)	Prez/FR	2237	Fribourg	FR	10	1
1762	Givisiez	Givisiez (FR)	Givisiez/FR	2197	Fribourg	FR	10	1
1763	Granges-Paccot	Granges-Paccot (FR)	Granges-Paccot/FR	2198	Fribourg	FR	10	1
1772	Grolley	Grolley (FR)	Grolley/FR	2200	Fribourg	FR	10	1
1772	Ponthaux	Ponthaux (FR)	Ponthaux/FR	2217	Fribourg	FR	10	1
1773	Belmont-Broye	Belmont-Broye (FR)	Belmont-Broye/FR	2053	Fribourg	FR	10	1
1774	Montagny (FR)	Montagny (FR)	Montagny/FR	2029	Fribourg	FR	10	1
1776	Montagny (FR)	Montagny (FR)	Montagny/FR	2029	Fribourg	FR	10	1
1782	Belfaux	Belfaux (FR)	Belfaux/FR	2175	Fribourg	FR	10	1
1782	La Sonnaz	La Sonnaz (FR)	La Sonnaz/FR	2235	Fribourg	FR	10	1
1783	Courtepin	Courtepin (FR)	Courtepin/FR	2254	Fribourg	FR	10	1
1784	Courtepin	Courtepin (FR)	Courtepin/FR	2254	Fribourg	FR	10	1
1785	Cressier (FR)	Cressier (FR)	Cressier/FR	2257	Fribourg	FR	10	1
1786	Mont-Vully	Mont-Vully (FR)	Mont-Vully/FR	2284	Fribourg	FR	10	1
1787	Mont-Vully	Mont-Vully (FR)	Mont-Vully/FR	2284	Fribourg	FR	10	1
1787	Vully-les-Lacs	Vully-les-Lacs (VD)	Vully-les-Lacs/VD	5464	Vaud	VD	22	1
1788	Mont-Vully	Mont-Vully (FR)	Mont-Vully/FR	2284	Fribourg	FR	10	1
